Row_Index,Fecha,Hora,Airtime,Bandwidth,Coding rate,rssi,rssi p,snr,snr p,spreading factot,f cnt,f port,frequency,Etotal_SMA,F_SMA,IDC_SMA,I_SMA,PAC_SMA,PDC_SMA,Temp_SMA,VAC_SMA,VDC_SMA
5559,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.714,81.71,2.674,3.427,0.82,0.857,239.18,320.6
5560,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,11.716,71.66,1.99,2.55,0.609,0.638,238.87,320.6
5561,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,11.718,71.58,2.383,3.056,0.729,0.764,238.79,320.63
5562,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.72,70.94,5.418,6.963,1.665,1.736,239.17,320.59
5563,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,11.724,61.39,4.469,5.747,1.375,1.433,239.18,320.79
5564,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,11.728,71.5,5.198,6.758,1.617,1.688,239.42,324.79
5565,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-71.0,0.0,7,7.0,2,2.0,867100000.0,11.734,81.18,5.651,7.216,1.727,1.802,239.5,319.09
5566,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,11.74,71.51,5.594,7.146,1.712,1.786,239.61,319.29
5567,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.744,70.87,5.521,7.086,1.697,1.769,239.51,320.6
5568,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,11.748,71.35,5.396,7.007,1.677,1.751,239.47,324.68
5569,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,11.752,71.01,5.435,6.972,1.67,1.742,239.55,320.6
5570,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.758,70.62,5.401,6.934,1.66,1.731,239.45,320.6
5571,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,11.762,71.51,5.434,6.894,1.649,1.719,239.34,316.41
5572,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,11.768,71.19,5.344,6.861,1.642,1.713,239.45,320.6
5573,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,11.772,70.94,5.329,6.835,1.638,1.708,239.64,320.6
5574,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,11.776,70.71,5.245,6.813,1.632,1.703,239.61,324.79
5575,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,11.78,70.79,5.317,6.817,1.634,1.704,239.7,320.6
5576,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,11.784,70.71,5.321,6.813,1.632,1.703,239.67,320.12
5577,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,11.788,70.47,5.331,6.789,1.625,1.694,239.45,317.91
5578,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,11.794,60.62,4.322,5.546,1.327,1.385,239.42,320.59
5579,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,11.796,50.3,3.291,4.13,0.987,1.029,239.15,312.98
5580,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,11.8,70.61,4.794,6.161,1.474,1.537,239.3,320.71
5581,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,11.804,70.47,4.729,6.15,1.471,1.535,239.18,324.79
5582,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,11.808,71.11,5.206,6.599,1.579,1.647,239.4,316.41
5583,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.812,71.66,4.821,6.264,1.501,1.565,239.64,324.79
5584,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,11.816,71.26,4.88,6.352,1.518,1.585,239.15,324.79
5585,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,11.82,71.65,4.816,6.269,1.498,1.563,239.14,324.79
5586,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.826,70.8,5.103,6.56,1.568,1.635,239.17,320.6
5587,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,11.83,71.19,5.128,6.601,1.577,1.643,238.94,320.6
5588,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,11.834,71.11,5.199,6.593,1.576,1.642,239.12,315.99
5589,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,11.84,70.96,5.143,6.584,1.576,1.644,239.38,319.7
5590,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,11.844,71.18,5.123,6.606,1.58,1.648,239.38,321.91
5591,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.848,71.48,5.163,6.628,1.586,1.654,239.35,320.46
5592,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,11.852,71.49,5.181,6.637,1.588,1.656,239.31,319.7
5593,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867700000.0,11.856,71.6,5.255,6.648,1.591,1.658,239.31,315.51
5594,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,11.86,70.81,5.222,6.689,1.601,1.669,239.38,319.7
5595,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,11.864,70.94,5.238,6.705,1.605,1.674,239.48,319.7
5596,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,11.87,71.15,5.18,6.723,1.607,1.678,239.09,323.9
5597,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,11.874,71.32,5.264,6.74,1.613,1.683,239.38,319.7
5598,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,11.88,71.51,5.278,6.767,1.617,1.687,239.05,319.7
5599,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,11.884,71.43,5.345,6.758,1.617,1.686,239.32,315.53
5600,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,11.888,70.47,5.3,6.784,1.624,1.694,239.45,319.7
5601,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,11.892,71.29,5.254,6.745,1.615,1.684,239.47,320.63
5602,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.896,71.62,5.164,6.65,1.593,1.662,239.65,321.91
5603,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,11.9,71.46,5.285,6.762,1.619,1.689,239.51,319.7
5604,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,11.906,70.55,5.367,6.793,1.626,1.695,239.34,315.87
5605,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,11.91,71.11,5.349,6.85,1.64,1.709,239.41,319.7
5606,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,11.916,71.51,5.385,6.895,1.65,1.721,239.37,319.7
5607,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.92,70.51,5.341,6.923,1.657,1.729,239.34,323.9
5608,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,11.924,71.01,5.435,6.965,1.666,1.737,239.28,319.7
5609,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,11.928,71.44,5.311,6.888,1.648,1.72,239.41,323.9
5610,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.932,70.5,5.473,6.914,1.656,1.726,239.58,315.51
5611,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,11.938,71.35,5.37,6.877,1.646,1.716,239.57,319.7
5612,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,11.942,60.95,4.516,5.709,1.367,1.423,239.41,315.29
5613,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,11.944,81.18,2.783,3.51,0.838,0.875,239.04,314.57
5614,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,11.948,50.31,3.693,4.903,1.127,1.174,239.38,318.21
5615,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.952,60.47,4.428,5.791,1.386,1.447,239.35,326.78
5616,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,11.956,70.62,5.22,6.674,1.598,1.666,239.54,319.32
5617,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,11.96,71.01,5.252,6.716,1.61,1.679,239.64,319.7
5618,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.964,70.71,5.163,6.687,1.603,1.672,239.78,323.9
5619,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,11.968,70.79,5.235,6.69,1.605,1.673,239.94,319.7
5620,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,11.974,71.66,5.206,6.652,1.596,1.664,239.93,319.7
5621,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,11.978,71.42,5.248,6.624,1.589,1.655,239.91,315.51
5622,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,11.982,71.57,5.193,6.641,1.592,1.66,239.83,319.7
5623,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,11.986,71.26,5.175,6.615,1.586,1.654,239.93,319.7
5624,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,11.992,71.01,5.153,6.586,1.579,1.647,239.87,319.7
5625,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,11.996,71.01,5.16,6.584,1.578,1.645,239.6,318.84
5626,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,12.0,71.01,5.178,6.584,1.576,1.642,239.73,317.32
5627,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.004,70.79,5.172,6.566,1.575,1.641,239.53,317.53
5628,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.008,71.03,5.163,6.591,1.579,1.646,239.61,318.84
5629,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,12.012,70.93,5.089,6.577,1.575,1.642,239.54,322.91
5630,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,12.016,70.69,5.069,6.557,1.57,1.637,239.47,323.03
5631,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.022,70.69,5.131,6.557,1.57,1.635,239.5,318.84
5632,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.026,71.65,4.978,6.52,1.56,1.628,239.28,327.23
5633,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.03,70.62,5.122,6.546,1.566,1.632,239.05,318.84
5634,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,12.036,70.53,5.117,6.54,1.564,1.631,239.18,318.84
5635,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.04,70.47,5.112,6.535,1.563,1.629,239.41,318.84
5636,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.044,71.66,5.105,6.526,1.56,1.627,239.2,318.84
5637,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.048,71.42,5.098,6.502,1.557,1.623,239.45,318.35
5638,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.052,71.03,5.111,6.463,1.55,1.615,239.3,316.14
5639,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.056,71.03,5.052,6.458,1.545,1.611,239.38,318.84
5640,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.06,70.71,4.983,6.427,1.54,1.605,239.64,322.26
5641,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.064,71.67,5.016,6.399,1.535,1.599,239.58,318.94
5642,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.068,71.66,5.005,6.392,1.53,1.595,239.6,318.84
5643,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.072,71.49,5.043,6.377,1.523,1.586,239.57,314.64
5644,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.076,71.26,4.987,6.359,1.525,1.589,239.55,318.84
5645,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.082,71.25,4.98,6.357,1.523,1.587,239.38,318.84
5646,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.086,71.24,4.907,6.352,1.519,1.585,239.38,323.03
5647,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.09,71.11,4.962,6.339,1.517,1.581,239.27,318.84
5648,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-74.0,0.0,7,7.0,2,2.0,868500000.0,12.094,70.94,4.955,6.322,1.516,1.579,239.35,318.79
5649,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.1,70.62,4.994,6.295,1.511,1.573,239.73,315.1
5650,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,12.104,70.78,4.945,6.31,1.511,1.576,239.7,318.84
5651,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.108,71.01,4.921,6.33,1.514,1.579,239.44,321.04
5652,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.112,71.01,4.901,6.33,1.515,1.579,239.34,322.26
5653,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,12.116,71.03,4.887,6.335,1.513,1.578,239.31,323.03
5654,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.12,70.87,4.806,6.317,1.506,1.572,239.5,327.23
5655,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.124,70.69,4.947,6.3,1.508,1.577,239.5,318.84
5656,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.128,70.87,4.943,6.313,1.512,1.575,239.48,318.84
5657,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.132,70.71,4.935,6.3,1.509,1.573,239.55,318.84
5658,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.136,70.71,4.872,6.297,1.509,1.573,239.68,323.03
5659,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.14,70.62,4.871,6.295,1.509,1.573,239.84,323.03
5660,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.144,71.58,4.794,6.262,1.502,1.568,239.87,327.18
5661,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-74.0,0.0,7,7.0,2,2.0,868500000.0,12.148,70.79,4.87,6.304,1.508,1.573,239.32,323.03
5662,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.152,70.69,4.907,6.302,1.509,1.573,239.32,320.59
5663,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.156,70.51,4.872,6.284,1.504,1.568,239.4,321.87
5664,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,12.162,71.33,4.876,6.238,1.493,1.558,239.48,319.66
5665,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.166,71.15,4.755,6.218,1.489,1.557,239.55,327.67
5666,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.17,70.51,4.72,6.154,1.474,1.548,239.61,328.05
5667,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.174,61.27,4.662,6.125,1.468,1.529,239.8,328.05
5668,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.178,60.43,4.6,6.042,1.448,1.508,239.7,328.05
5669,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-71.0,0.0,7,7.0,2,2.0,867100000.0,12.182,61.05,4.456,5.969,1.43,1.499,239.73,336.44
5670,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.186,60.25,4.395,5.888,1.41,1.478,239.58,336.44
5671,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.19,60.47,4.208,5.789,1.386,1.451,239.47,344.82
5672,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,12.194,60.94,4.208,5.7,1.366,1.433,239.7,340.63
5673,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.196,61.11,4.085,5.599,1.34,1.409,239.45,344.99
5674,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,12.2,61.39,3.975,5.489,1.314,1.383,239.57,348.1
5675,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.204,61.38,3.882,5.37,1.286,1.355,239.63,349.02
5676,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.208,60.47,3.898,5.279,1.264,1.332,239.57,341.92
5677,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.212,60.43,4.096,5.656,1.356,1.376,239.68,336.07
5678,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,12.216,60.31,4.256,5.773,1.385,1.413,240.03,332.12
5679,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.22,61.38,4.649,5.872,1.409,1.485,240.03,319.66
5680,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,12.224,60.94,4.74,5.956,1.428,1.495,239.9,315.47
5681,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867900000.0,12.228,61.23,4.785,5.995,1.437,1.496,239.73,312.76
5682,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.232,61.25,4.737,5.996,1.437,1.494,239.67,315.47
5683,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.236,61.43,4.814,6.006,1.438,1.498,239.63,311.26
5684,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.24,61.43,4.816,6.013,1.439,1.499,239.45,311.26
5685,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,12.244,61.37,4.872,6.009,1.439,1.496,239.58,307.25
5686,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.248,60.3,4.818,6.02,1.441,1.499,239.34,311.26
5687,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.252,61.43,4.819,6.015,1.44,1.499,239.53,311.26
5688,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.256,61.38,4.749,6.0,1.438,1.498,239.77,315.47
5689,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.26,60.29,4.832,6.028,1.444,1.503,239.74,311.26
5690,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868100000.0,12.264,60.25,4.829,6.017,1.443,1.502,239.9,311.26
5691,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867300000.0,12.268,61.41,4.878,6.013,1.441,1.498,239.64,307.25
5692,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.272,61.41,4.822,6.013,1.441,1.501,239.71,311.26
5693,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.276,61.42,4.789,6.006,1.438,1.497,239.53,312.76
5694,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-72.0,0.0,7,7.0,2,2.0,867100000.0,12.28,61.19,4.775,5.987,1.433,1.492,239.51,312.56
5695,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868300000.0,12.284,60.95,4.777,5.962,1.427,1.486,239.51,311.26
5696,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,868500000.0,12.288,60.46,4.806,5.918,1.418,1.476,239.71,307.18
5697,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867700000.0,12.292,60.47,4.741,5.919,1.418,1.475,239.47,311.26
5698,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-74.0,0.0,7,7.0,2,2.0,867900000.0,12.296,60.39,4.734,5.908,1.416,1.473,239.71,311.26
5699,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.3,61.35,4.79,5.879,1.41,1.466,239.8,306.17
5700,01/01/1970,24/01/2025,0.0,0.0,0.8,125000.0,0.0,-73.0,0.0,7,7.0,2,2.0,867500000.0,12.304,60.23,4.746,5.894,1.415,1.472,240.1,310.35
